CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Cluster,Cluster_Label
12783,55,6,2225.91,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
12784,11,2,574.42,5,2,3,523,10,Potential Loyalist,0,At Risk / Dormant
12785,425,1,311.95,1,1,2,112,4,Lost,1,Lost / Inactive
12787,11,3,463.66,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
12789,215,1,91.85,1,1,1,111,3,Lost,1,Lost / Inactive
12790,194,1,324.92,1,1,2,112,4,Lost,1,Lost / Inactive
12791,698,1,192.60000000000002,1,1,1,111,3,Lost,1,Lost / Inactive
12792,258,1,400.53999999999996,1,1,2,112,4,Lost,1,Lost / Inactive
12793,101,2,545.48,2,2,3,223,7,Needs Attention,0,At Risk / Dormant
12794,55,2,860.41,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
12795,20,1,430.48,4,1,2,412,7,Potential Loyalist,0,At Risk / Dormant
12797,455,1,254.03,1,1,2,112,4,Lost,1,Lost / Inactive
12798,12,3,6977.04,5,3,5,535,13,Loyal Customer,0,At Risk / Dormant
12802,188,1,427.58,2,1,2,212,5,Needs Attention,1,Lost / Inactive
12808,127,3,483.65000000000003,2,3,2,232,7,At Risk,0,At Risk / Dormant
12809,179,1,489.31,2,1,2,212,5,Needs Attention,1,Lost / Inactive
12811,262,3,514.85,1,3,3,133,7,At Risk,1,Lost / Inactive
12812,46,1,229.64000000000001,3,1,1,311,5,Needs Attention,0,At Risk / Dormant
12814,103,1,125.92,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
12815,149,2,1063.46,2,2,4,224,8,Needs Attention,0,At Risk / Dormant
12816,178,2,572.2,2,2,3,223,7,Needs Attention,1,Lost / Inactive
12817,283,1,166.04,1,1,1,111,3,Lost,1,Lost / Inactive
12818,263,1,1542.08,1,1,4,114,6,Lost,1,Lost / Inactive
12820,46,4,942.34,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
12821,97,1,92.72,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
12822,72,2,948.88,3,2,4,324,9,Needs Attention,0,At Risk / Dormant
12823,76,5,1759.5,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
12824,31,1,397.12,4,1,2,412,7,Potential Loyalist,0,At Risk / Dormant
12826,61,7,1474.72,3,5,4,354,12,Loyal Customer,0,At Risk / Dormant
12827,46,3,430.15000000000003,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
12828,114,6,1018.71,2,5,4,254,11,At Risk,0,At Risk / Dormant
12829,163,2,293.0,2,2,2,222,6,Needs Attention,1,Lost / Inactive
12830,93,6,6814.64,2,5,5,255,12,At Risk,0,At Risk / Dormant
12831,264,1,215.05,1,1,1,111,3,Lost,1,Lost / Inactive
12832,153,2,383.03,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
12833,147,1,417.38,2,1,2,212,5,Needs Attention,0,At Risk / Dormant
12834,311,1,312.38,1,1,2,112,4,Lost,1,Lost / Inactive
12836,31,4,2612.86,4,4,5,445,13,Champion,0,At Risk / Dormant
12837,175,1,134.1,2,1,1,211,4,Needs Attention,1,Lost / Inactive
12838,183,2,683.13,2,2,3,223,7,Needs Attention,1,Lost / Inactive
12839,13,14,5591.42,5,5,5,555,15,Champion,2,Loyal / Regular
12840,66,4,2726.77,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
12841,5,25,4022.35,5,5,5,555,15,Champion,2,Loyal / Regular
12842,72,2,1118.99,3,2,4,324,9,Needs Attention,0,At Risk / Dormant
12843,67,8,1702.26,3,5,4,354,12,Loyal Customer,0,At Risk / Dormant
12844,61,2,325.96000000000004,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
12845,269,4,354.09,1,4,2,142,7,At Risk,1,Lost / Inactive
12847,24,1,871.54,4,1,3,413,8,Potential Loyalist,0,At Risk / Dormant
12849,122,2,1050.8899999999999,2,2,4,224,8,Needs Attention,0,At Risk / Dormant
12851,246,1,135.18,1,1,1,111,3,Lost,1,Lost / Inactive
12852,296,1,311.55,1,1,2,112,4,Lost,1,Lost / Inactive
12853,136,6,1957.1000000000001,2,5,4,254,11,At Risk,0,At Risk / Dormant
12854,7,3,1324.5,5,3,4,534,12,Loyal Customer,0,At Risk / Dormant
12855,667,1,38.1,1,1,1,111,3,Lost,1,Lost / Inactive
12856,20,6,2179.93,4,5,5,455,14,Champion,0,At Risk / Dormant
12857,70,2,1106.4,3,2,4,324,9,Needs Attention,0,At Risk / Dormant
12863,54,1,521.2,3,1,3,313,7,Needs Attention,0,At Risk / Dormant
12864,140,1,147.12,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
12865,28,2,1568.23,4,2,4,424,10,Potential Loyalist,0,At Risk / Dormant
12866,342,1,559.12,1,1,3,113,5,Lost,1,Lost / Inactive
12867,28,7,4036.82,4,5,5,455,14,Champion,0,At Risk / Dormant
12868,10,6,1607.0600000000002,5,5,4,554,14,Champion,0,At Risk / Dormant
12871,86,2,380.64,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
12872,328,2,599.97,1,2,3,123,6,Lost,1,Lost / Inactive
12873,311,1,374.0,1,1,2,112,4,Lost,1,Lost / Inactive
12875,145,2,343.2300000000001,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
12876,59,2,2218.02,3,2,5,325,10,Needs Attention,0,At Risk / Dormant
12877,26,12,1535.77,4,5,4,454,13,Champion,0,At Risk / Dormant
12878,238,2,854.99,1,2,3,123,6,Lost,1,Lost / Inactive
12879,46,3,573.22,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
12881,99,1,298.0,2,1,2,212,5,Needs Attention,0,At Risk / Dormant
12882,11,2,1463.04,5,2,4,524,11,Potential Loyalist,0,At Risk / Dormant
12883,26,4,703.47,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
12884,2,1,309.05,5,1,2,512,8,Potential Loyalist,0,At Risk / Dormant
12885,125,3,1175.22,2,3,4,234,9,At Risk,0,At Risk / Dormant
12886,250,2,1378.4,1,2,4,124,7,Lost,1,Lost / Inactive
12888,97,2,354.12,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
12890,25,1,380.46999999999997,4,1,2,412,7,Potential Loyalist,0,At Risk / Dormant
12891,158,3,331.0,2,3,2,232,7,At Risk,0,At Risk / Dormant
12893,91,1,188.14,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
12895,44,2,372.8,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
12897,39,2,216.5,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
12901,12,28,17654.54,5,5,5,555,15,Champion,2,Loyal / Regular
12902,266,1,138.68,1,1,1,111,3,Lost,1,Lost / Inactive
12904,20,2,509.58,4,2,3,423,9,Potential Loyalist,0,At Risk / Dormant
12906,13,5,2919.81,5,4,5,545,14,Champion,0,At Risk / Dormant
12908,178,2,750.0,2,2,3,223,7,Needs Attention,1,Lost / Inactive
12909,41,5,2178.67,4,4,5,445,13,Champion,0,At Risk / Dormant
12910,7,8,3075.04,5,5,5,555,15,Champion,0,At Risk / Dormant
12912,16,5,1662.3,5,4,4,544,13,Champion,0,At Risk / Dormant
12913,17,5,2483.63,5,4,5,545,14,Champion,0,At Risk / Dormant
12915,150,2,363.65,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
12916,140,4,3006.15,2,4,5,245,11,At Risk,0,At Risk / Dormant
12917,278,1,594.0,1,1,3,113,5,Lost,1,Lost / Inactive
12919,3,6,1335.19,5,5,4,554,14,Champion,0,At Risk / Dormant
12920,19,1,164.23,5,1,1,511,7,Potential Loyalist,0,At Risk / Dormant
12921,11,37,16587.09,5,5,5,555,15,Champion,2,Loyal / Regular
12922,338,1,405.38,1,1,2,112,4,Lost,1,Lost / Inactive
12923,184,1,176.97,2,1,1,211,4,Needs Attention,1,Lost / Inactive
12924,2,4,933.7,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
12925,76,2,694.05,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
12928,7,5,2062.7000000000003,5,4,5,545,14,Champion,0,At Risk / Dormant
12929,343,1,117.85,1,1,1,111,3,Lost,1,Lost / Inactive
12930,80,2,415.8,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
12931,23,15,42055.96,4,5,5,455,14,Champion,2,Loyal / Regular
12933,26,3,607.53,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
12935,28,7,2160.7,4,5,5,455,14,Champion,0,At Risk / Dormant
12936,18,4,1063.9,5,4,4,544,13,Champion,0,At Risk / Dormant
12937,17,4,1504.27,5,4,4,544,13,Champion,0,At Risk / Dormant
12938,27,1,114.14,4,1,1,411,6,Potential Loyalist,0,At Risk / Dormant
12939,38,8,11581.8,4,5,5,455,14,Champion,0,At Risk / Dormant
12940,56,2,913.54,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
12942,133,3,683.9,2,3,3,233,8,At Risk,0,At Risk / Dormant
12944,244,2,604.51,1,2,3,123,6,Lost,1,Lost / Inactive
12945,290,1,462.95,1,1,2,112,4,Lost,1,Lost / Inactive
12947,66,6,1603.99,3,5,4,354,12,Loyal Customer,0,At Risk / Dormant
12948,18,7,2064.95,5,5,5,555,15,Champion,0,At Risk / Dormant
12949,91,8,4167.22,2,5,5,255,12,At Risk,0,At Risk / Dormant
12950,26,3,1843.0,4,3,4,434,11,Loyal Customer,0,At Risk / Dormant
12951,175,6,1064.07,2,5,4,254,11,At Risk,1,Lost / Inactive
12952,45,4,1387.79,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
12953,11,1,329.85,5,1,2,512,8,Potential Loyalist,0,At Risk / Dormant
12955,18,11,4757.16,5,5,5,555,15,Champion,0,At Risk / Dormant
12956,192,1,108.07,1,1,1,111,3,Lost,1,Lost / Inactive
12957,11,8,4017.54,5,5,5,555,15,Champion,0,At Risk / Dormant
12962,115,2,266.39,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
12963,12,8,1856.63,5,5,4,554,14,Champion,0,At Risk / Dormant
12965,32,1,771.91,4,1,3,413,8,Potential Loyalist,0,At Risk / Dormant
12966,11,1,160.18,5,1,1,511,7,Potential Loyalist,0,At Risk / Dormant
12967,359,2,1660.9,1,2,4,124,7,Lost,1,Lost / Inactive
12968,114,1,135.95,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
12970,302,4,452.24,1,4,2,142,7,At Risk,1,Lost / Inactive
12971,10,86,11189.91,5,5,5,555,15,Champion,2,Loyal / Regular
12974,199,1,144.8,1,1,1,111,3,Lost,1,Lost / Inactive
12976,6,1,738.6,5,1,3,513,9,Potential Loyalist,0,At Risk / Dormant
12977,187,1,39.239999999999995,2,1,1,211,4,Needs Attention,1,Lost / Inactive
12980,10,9,7374.900000000001,5,5,5,555,15,Champion,0,At Risk / Dormant
12981,61,2,372.21999999999997,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
12982,37,1,390.54,4,1,2,412,7,Potential Loyalist,0,At Risk / Dormant
12984,20,1,97.5,4,1,1,411,6,Potential Loyalist,0,At Risk / Dormant
12985,30,2,1239.38,4,2,4,424,10,Potential Loyalist,0,At Risk / Dormant
12987,75,2,558.7,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
12988,294,1,535.32,1,1,3,113,5,Lost,1,Lost / Inactive
12989,2,15,6924.110000000001,5,5,5,555,15,Champion,2,Loyal / Regular
12990,122,3,409.5,2,3,2,232,7,At Risk,0,At Risk / Dormant
12991,25,2,503.76,4,2,3,423,9,Potential Loyalist,0,At Risk / Dormant
12993,25,4,414.76,4,4,2,442,10,Loyal Customer,0,At Risk / Dormant
12994,33,3,974.4200000000001,4,3,4,434,11,Loyal Customer,0,At Risk / Dormant
12995,87,1,211.32,3,1,1,311,5,Needs Attention,0,At Risk / Dormant
12997,2,4,1226.89,5,4,4,544,13,Champion,0,At Risk / Dormant
12999,129,3,455.88,2,3,2,232,7,At Risk,0,At Risk / Dormant
13000,108,3,534.85,2,3,3,233,8,At Risk,0,At Risk / Dormant
13001,24,13,9818.82,4,5,5,455,14,Champion,2,Loyal / Regular
13002,320,1,120.94999999999999,1,1,1,111,3,Lost,1,Lost / Inactive
13003,34,3,149.05,4,3,1,431,8,Loyal Customer,0,At Risk / Dormant
13004,13,18,5655.91,5,5,5,555,15,Champion,2,Loyal / Regular
13005,160,2,513.7,2,2,3,223,7,Needs Attention,1,Lost / Inactive
13006,58,1,81.57,3,1,1,311,5,Needs Attention,0,At Risk / Dormant
13008,325,1,229.46999999999997,1,1,1,111,3,Lost,1,Lost / Inactive
13011,666,1,50.550000000000004,1,1,1,111,3,Lost,1,Lost / Inactive
13012,11,8,1661.8400000000001,5,5,4,554,14,Champion,0,At Risk / Dormant
13013,23,13,4810.9400000000005,4,5,5,455,14,Champion,0,At Risk / Dormant
13014,12,10,3466.2799999999997,5,5,5,555,15,Champion,0,At Risk / Dormant
13015,55,5,3346.28,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
13016,75,3,789.89,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
13017,302,1,204.0,1,1,1,111,3,Lost,1,Lost / Inactive
13018,18,28,7277.7,5,5,5,555,15,Champion,2,Loyal / Regular
13021,27,9,2616.38,4,5,5,455,14,Champion,0,At Risk / Dormant
13023,184,2,689.9,2,2,3,223,7,Needs Attention,1,Lost / Inactive
13026,99,5,975.36,2,4,4,244,10,At Risk,0,At Risk / Dormant
13027,115,6,6912.0,2,5,5,255,12,At Risk,0,At Risk / Dormant
13028,24,2,661.3199999999999,4,2,3,423,9,Potential Loyalist,0,At Risk / Dormant
13029,91,3,1247.5,2,3,4,234,9,At Risk,0,At Risk / Dormant
13030,13,2,799.48,5,2,3,523,10,Potential Loyalist,0,At Risk / Dormant
13032,54,2,1010.18,3,2,4,324,9,Needs Attention,0,At Risk / Dormant
13033,359,1,190.55,1,1,1,111,3,Lost,1,Lost / Inactive
13034,56,2,642.77,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
13035,75,2,921.88,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
13037,140,3,881.07,2,3,3,233,8,At Risk,0,At Risk / Dormant
13038,82,3,908.46,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
13040,183,2,676.99,2,2,3,223,7,Needs Attention,1,Lost / Inactive
13043,38,1,516.42,4,1,3,413,8,Potential Loyalist,0,At Risk / Dormant
13044,293,1,560.47,1,1,3,113,5,Lost,1,Lost / Inactive
13045,336,1,305.28000000000003,1,1,2,112,4,Lost,1,Lost / Inactive
13046,91,2,629.31,2,2,3,223,7,Needs Attention,0,At Risk / Dormant
13047,58,10,3237.54,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
13048,16,4,1835.91,5,4,4,544,13,Champion,0,At Risk / Dormant
13049,184,2,656.6800000000001,2,2,3,223,7,Needs Attention,1,Lost / Inactive
13050,16,17,5836.86,5,5,5,555,15,Champion,2,Loyal / Regular
13052,36,1,348.15000000000003,4,1,2,412,7,Potential Loyalist,0,At Risk / Dormant
13055,67,3,1214.41,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
13058,1,3,271.40000000000003,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
13059,251,1,183.4,1,1,1,111,3,Lost,1,Lost / Inactive
13060,255,1,307.53,1,1,2,112,4,Lost,1,Lost / Inactive
13061,74,1,248.61,3,1,1,311,5,Needs Attention,0,At Risk / Dormant
13062,339,1,346.98,1,1,2,112,4,Lost,1,Lost / Inactive
13064,2,4,1119.49,5,4,4,544,13,Champion,0,At Risk / Dormant
13065,698,1,205.86,1,1,1,111,3,Lost,1,Lost / Inactive
13066,26,2,470.8,4,2,2,422,8,Potential Loyalist,0,At Risk / Dormant
13067,84,1,115.46000000000001,3,1,1,311,5,Needs Attention,0,At Risk / Dormant
13068,12,2,344.0,5,2,2,522,9,Potential Loyalist,0,At Risk / Dormant
13069,3,24,4436.12,5,5,5,555,15,Champion,2,Loyal / Regular
13070,194,1,228.8,1,1,1,111,3,Lost,1,Lost / Inactive
13072,268,1,177.15,1,1,1,111,3,Lost,1,Lost / Inactive
13075,306,1,919.61,1,1,3,113,5,Lost,1,Lost / Inactive
13077,120,4,729.27,2,4,3,243,9,At Risk,0,At Risk / Dormant
13078,1,26,12627.94,5,5,5,555,15,Champion,2,Loyal / Regular
13079,23,5,220.10000000000002,4,4,1,441,9,Loyal Customer,0,At Risk / Dormant
13080,181,1,58.08,2,1,1,211,4,Needs Attention,1,Lost / Inactive
13081,13,11,28337.38,5,5,5,555,15,Champion,2,Loyal / Regular
13082,178,9,3613.63,2,5,5,255,12,At Risk,1,Lost / Inactive
13083,77,2,303.75,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
13085,218,2,416.08000000000004,1,2,2,122,5,Lost,1,Lost / Inactive
13089,7,97,58825.83,5,5,5,555,15,Champion,3,VIP / Champion
13090,21,14,8910.82,4,5,5,455,14,Champion,2,Loyal / Regular
13091,30,1,345.82,4,1,2,412,7,Potential Loyalist,0,At Risk / Dormant
13092,6,5,477.83,5,4,2,542,11,Loyal Customer,0,At Risk / Dormant
13093,99,8,7832.47,2,5,5,255,12,At Risk,0,At Risk / Dormant
13094,23,12,1927.3200000000002,4,5,4,454,13,Champion,0,At Risk / Dormant
13095,72,1,74.39999999999999,3,1,1,311,5,Needs Attention,0,At Risk / Dormant
13097,79,10,6010.42,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
13098,11,28,28882.44,5,5,5,555,15,Champion,2,Loyal / Regular
13099,335,1,207.35999999999999,1,1,1,111,3,Lost,1,Lost / Inactive
13101,236,1,101.19,1,1,1,111,3,Lost,1,Lost / Inactive
13102,25,24,6424.09,4,5,5,455,14,Champion,2,Loyal / Regular
13103,41,1,243.94,4,1,1,411,6,Potential Loyalist,0,At Risk / Dormant
13104,48,6,1098.48,3,5,4,354,12,Loyal Customer,0,At Risk / Dormant
13106,135,1,76.5,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
13107,46,4,1531.6200000000001,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
13108,667,1,350.06,1,1,2,112,4,Lost,1,Lost / Inactive
13109,31,2,786.54,4,2,3,423,9,Potential Loyalist,0,At Risk / Dormant
13110,55,7,1488.67,3,5,4,354,12,Loyal Customer,0,At Risk / Dormant
13113,6,24,12245.960000000001,5,5,5,555,15,Champion,2,Loyal / Regular
13115,1,4,2294.78,5,4,5,545,14,Champion,0,At Risk / Dormant
13116,140,1,501.14,2,1,3,213,6,Needs Attention,0,At Risk / Dormant
13117,23,8,984.91,4,5,4,454,13,Champion,0,At Risk / Dormant
13118,21,5,1197.81,4,4,4,444,12,Champion,0,At Risk / Dormant
13120,240,1,30.599999999999998,1,1,1,111,3,Lost,1,Lost / Inactive
13121,271,1,283.73,1,1,2,112,4,Lost,1,Lost / Inactive
13122,185,2,922.39,2,2,3,223,7,Needs Attention,1,Lost / Inactive
13124,32,3,3866.33,4,3,5,435,12,Loyal Customer,0,At Risk / Dormant
13126,46,8,2099.64,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
13127,79,1,259.17,3,1,2,312,6,Needs Attention,0,At Risk / Dormant
13130,185,1,64.0,2,1,1,211,4,Needs Attention,1,Lost / Inactive
13131,25,3,1073.3,4,3,4,434,11,Loyal Customer,0,At Risk / Dormant
13132,263,1,77.3,1,1,1,111,3,Lost,1,Lost / Inactive
13133,38,2,109.8,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
13134,87,4,1793.58,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
13135,198,1,3096.0,1,1,5,115,7,Lost,1,Lost / Inactive
13136,36,5,2607.61,4,4,5,445,13,Champion,0,At Risk / Dormant
13137,12,8,3650.41,5,5,5,555,15,Champion,0,At Risk / Dormant
13138,24,6,962.39,4,5,4,454,13,Champion,0,At Risk / Dormant
13139,18,7,5064.94,5,5,5,555,15,Champion,0,At Risk / Dormant
13140,110,3,423.72,2,3,2,232,7,At Risk,0,At Risk / Dormant
13141,86,5,2388.75,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
13142,21,1,307.09,4,1,2,412,7,Potential Loyalist,0,At Risk / Dormant
13144,40,1,110.95,4,1,1,411,6,Potential Loyalist,0,At Risk / Dormant
13145,41,4,618.52,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
13146,28,1,228.91,4,1,1,411,6,Potential Loyalist,0,At Risk / Dormant
13147,12,4,712.8000000000001,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
13148,61,12,3707.12,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
13149,16,4,1676.06,5,4,4,544,13,Champion,0,At Risk / Dormant
13151,297,1,1257.8700000000001,1,1,4,114,6,Lost,1,Lost / Inactive
13153,243,1,486.22,1,1,2,112,4,Lost,1,Lost / Inactive
13155,81,4,971.76,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
13157,7,4,1741.22,5,4,4,544,13,Champion,0,At Risk / Dormant
13158,3,4,1201.06,5,4,4,544,13,Champion,0,At Risk / Dormant
13159,52,4,1437.85,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
13160,24,1,91.8,4,1,1,411,6,Potential Loyalist,0,At Risk / Dormant
13161,315,1,112.75,1,1,1,111,3,Lost,1,Lost / Inactive
13162,94,4,1688.29,2,4,4,244,10,At Risk,0,At Risk / Dormant
13165,48,2,1021.48,3,2,4,324,9,Needs Attention,0,At Risk / Dormant
13166,342,1,417.2,1,1,2,112,4,Lost,1,Lost / Inactive
13167,20,4,791.33,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
13168,201,4,1319.19,1,4,4,144,9,At Risk,1,Lost / Inactive
13169,154,2,712.88,2,2,3,223,7,Needs Attention,0,At Risk / Dormant
13170,28,1,116.00999999999999,4,1,1,411,6,Potential Loyalist,0,At Risk / Dormant
13171,23,3,468.41,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
13173,213,2,353.65,1,2,2,122,5,Lost,1,Lost / Inactive
13174,18,3,2817.03,5,3,5,535,13,Loyal Customer,0,At Risk / Dormant
13176,48,1,492.84,3,1,3,313,7,Needs Attention,0,At Risk / Dormant
13177,184,1,282.45,2,1,2,212,5,Needs Attention,1,Lost / Inactive
13178,28,11,5725.47,4,5,5,455,14,Champion,0,At Risk / Dormant
13182,47,1,121.18,3,1,1,311,5,Needs Attention,0,At Risk / Dormant
13183,88,9,3957.78,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
13184,16,10,1701.29,5,5,4,554,14,Champion,0,At Risk / Dormant
13185,269,1,71.4,1,1,1,111,3,Lost,1,Lost / Inactive
13186,41,3,1575.89,4,3,4,434,11,Loyal Customer,0,At Risk / Dormant
13187,192,1,236.02,1,1,1,111,3,Lost,1,Lost / Inactive
13188,13,1,114.60000000000001,5,1,1,511,7,Potential Loyalist,0,At Risk / Dormant
13189,20,2,260.68,4,2,2,422,8,Potential Loyalist,0,At Risk / Dormant
13192,207,2,911.94,1,2,3,123,6,Lost,1,Lost / Inactive
13193,92,1,117.88,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
13194,137,1,60.7,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
13196,13,4,1797.78,5,4,4,544,13,Champion,0,At Risk / Dormant
13198,12,6,3401.2400000000002,5,5,5,555,15,Champion,0,At Risk / Dormant
13199,12,38,9817.12,5,5,5,555,15,Champion,2,Loyal / Regular
13200,21,4,870.09,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
13203,11,4,869.46,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
13207,4,2,250.26000000000002,5,2,2,522,9,Potential Loyalist,0,At Risk / Dormant
13208,1,6,1223.9,5,5,4,554,14,Champion,0,At Risk / Dormant
13209,91,8,5891.61,2,5,5,255,12,At Risk,0,At Risk / Dormant
13210,155,1,353.48,2,1,2,212,5,Needs Attention,0,At Risk / Dormant
13211,12,3,1197.42,5,3,4,534,12,Loyal Customer,0,At Risk / Dormant
13212,21,3,788.08,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
13213,58,5,1520.58,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
13216,269,1,333.74,1,1,2,112,4,Lost,1,Lost / Inactive
13217,94,3,533.98,2,3,3,233,8,At Risk,0,At Risk / Dormant
13218,247,1,62.63999999999999,1,1,1,111,3,Lost,1,Lost / Inactive
13220,80,4,819.2900000000001,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
13221,242,2,847.41,1,2,3,123,6,Lost,1,Lost / Inactive
13223,202,2,163.20000000000002,1,2,1,121,4,Lost,1,Lost / Inactive
13224,34,2,2155.95,4,2,5,425,11,Potential Loyalist,0,At Risk / Dormant
13225,62,7,6463.84,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
13226,38,1,108.21000000000001,4,1,1,411,6,Potential Loyalist,0,At Risk / Dormant
13227,203,1,257.7,1,1,2,112,4,Lost,1,Lost / Inactive
13228,83,1,358.0,3,1,2,312,6,Needs Attention,0,At Risk / Dormant
13229,227,1,160.95,1,1,1,111,3,Lost,1,Lost / Inactive
13230,60,14,2806.97,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
13232,5,7,1357.6,5,5,4,554,14,Champion,0,At Risk / Dormant
13233,76,2,605.12,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
13235,36,1,1031.07,4,1,4,414,9,Potential Loyalist,0,At Risk / Dormant
13236,26,2,744.85,4,2,3,423,9,Potential Loyalist,0,At Risk / Dormant
13238,19,4,700.73,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
13239,263,1,329.56,1,1,2,112,4,Lost,1,Lost / Inactive
13240,175,4,663.65,2,4,3,243,9,At Risk,1,Lost / Inactive
13242,67,3,270.40000000000003,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
13243,205,1,600.07,1,1,3,113,5,Lost,1,Lost / Inactive
13244,124,1,121.74000000000001,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
13245,52,1,430.5,3,1,2,312,6,Needs Attention,0,At Risk / Dormant
13246,20,6,1987.3,4,5,4,454,13,Champion,0,At Risk / Dormant
13247,19,4,501.12,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
13248,156,2,465.68,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
13249,124,3,711.41,2,3,3,233,8,At Risk,0,At Risk / Dormant
13253,187,2,1030.4,2,2,4,224,8,Needs Attention,1,Lost / Inactive
13255,11,2,399.51,5,2,2,522,9,Potential Loyalist,0,At Risk / Dormant
13256,16,1,0.0,5,1,1,511,7,Potential Loyalist,0,At Risk / Dormant
13258,13,3,698.58,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
13259,92,1,292.32,2,1,2,212,5,Needs Attention,0,At Risk / Dormant
13260,92,1,557.62,2,1,3,213,6,Needs Attention,0,At Risk / Dormant
13261,270,2,944.1,1,2,4,124,7,Lost,1,Lost / Inactive
13262,265,1,200.29,1,1,1,111,3,Lost,1,Lost / Inactive
13263,6,35,7454.07,5,5,5,555,15,Champion,2,Loyal / Regular
